category,sub_category,english,definition_en,italian,pronunciation,singular_plural,tense,gender,commonness,part_of_speech,formal_informal,example_sentence_en,example_sentence_it,related_words_it,article_type,base_word
verb,jewelry and metal working,she quenched,past completed action,ha temprato,ah tem-PRAH-toh,,past_3sg,,2,,,She quenched the pendant last night.,Ha temprato il pendente ieri sera.,ha raffreddato,,temprare
verb,jewelry and metal working,he quenched,past completed action,ha temprato,ah tem-PRAH-toh,,past_3sg,,2,,,He quenched the bracelet this morning.,Ha temprato il bracciale stamattina.,ha raffreddato,,temprare
verb,jewelry and metal working,we quenched,past completed action,abbiamo temprato,ah-BYAH-mo tem-PRAH-toh,,past_1pl,,2,,,We quenched the necklace together.,Abbiamo temprato la collana insieme.,abbiamo raffreddato,,temprare
verb,jewelry and metal working,they quenched,past completed action,hanno temprato,AHN-noh tem-PRAH-toh,,past_3pl,,2,,,They quenched the earrings yesterday.,Hanno temprato gli orecchini ieri.,hanno raffreddato,,temprare
verb,jewelry and metal working,you (plural) quenched,past completed action,avete temprato,ah-VEH-teh tem-PRAH-toh,,past_2pl,,2,,,You (plural) quenched the metal pieces.,Avete temprato i pezzi di metallo.,avete raffreddato,,temprare
verb,jewelry and metal working,quenching,ongoing action,temprando,tem-PRAHN-doh,,gerund,,2,,,Quenching produces a hiss.,Temprando si sente un sibilo.,raffreddando,,temprare
verb,jewelry and metal working,to bend,shape by folding,piegare,pee-eh-GAH-reh,,infinitive,,1,,,We need to bend the wire.,Dobbiamo piegare il filo.,curvare,,piegare
verb,jewelry and metal working,I bend,first-person present,piego,PYEH-goh,,present_1sg,,1,,,I bend the ring shank.,Piego il gambo dell'anello.,curvo,,piegare
verb,jewelry and metal working,you bend,second-person present,pieghi,PYEH-gee,,present_2sg,,1,,,You bend the pendant carefully.,Pieghi il pendente con cura.,curvi,,piegare
verb,jewelry and metal working,she bends,third-person present,piega,PYEH-gah,,present_3sg,,1,,,She bends the bracelet now.,Lei piega il bracciale ora.,curva,,piegare
verb,jewelry and metal working,he bends,third-person present,piega,PYEH-gah,,present_3sg,,1,,,He bends the necklace daily.,Lui piega la collana ogni giorno.,curva,,piegare
verb,jewelry and metal working,we bend,first-person plural,pieghiamo,pee-eh-GYAH-mo,,present_1pl,,1,,,We bend the earrings together.,Pieghiamo gli orecchini insieme.,curviamo,,piegare
verb,jewelry and metal working,they bend,third-person plural,piegano,PYEH-gah-noh,,present_3pl,,1,,,They bend the metal pieces now.,Loro piegano i pezzi di metallo ora.,curvano,,piegare
verb,jewelry and metal working,you (plural) bend,second-person plural,piegate,PYEH-gah-teh,,present_2pl,,1,,,You (plural) bend the wire.,Voi piegate il filo.,curvate,,piegare
verb,jewelry and metal working,I bent,past completed action,ho piegato,oh pee-eh-GAH-toh,,past_1sg,,1,,,I bent the sheet yesterday.,Ho piegato la lastra ieri.,ho curvato,,piegare
verb,jewelry and metal working,you bent,past completed action,hai piegato,eye pee-eh-GAH-toh,,past_2sg,,1,,,You bent the ring last week.,Hai piegato l'anello la settimana scorsa.,hai curvato,,piegare
verb,jewelry and metal working,she bent,past completed action,ha piegato,ah pee-eh-GAH-toh,,past_3sg,,1,,,She bent the pendant last night.,Ha piegato il pendente ieri sera.,ha curvato,,piegare
verb,jewelry and metal working,he bent,past completed action,ha piegato,ah pee-eh-GAH-toh,,past_3sg,,1,,,He bent the bracelet this morning.,Ha piegato il bracciale stamattina.,ha curvato,,piegare 
verb,jewelry and metal working,we bent,past completed action,abbiamo piegato,ah-BYAH-mo pee-eh-GAH-toh,,past_1pl,,1,,,We bent the necklace together.,Abbiamo piegato la collana insieme.,abbiamo curvato,,piegare
verb,jewelry and metal working,they bent,past completed action,hanno piegato,AHN-noh pee-eh-GAH-toh,,past_3pl,,1,,,They bent the earrings yesterday.,Hanno piegato gli orecchini ieri.,hanno curvato,,piegare
verb,jewelry and metal working,you (plural) bent,past completed action,avete piegato,ah-VEH-teh pee-eh-GAH-toh,,past_2pl,,1,,,You (plural) bent the metal pieces.,Avete piegato i pezzi di metallo.,avete curvato,,piegare
verb,jewelry and metal working,bending,ongoing action,piegando,pee-eh-GAN-doh,,gerund,,1,,,Bending work-hardens the metal.,Piegando si incrudisce il metallo.,curvando,,piegare
